,description,fdc_id,data_type,food_category_id,publication_date
4694,"Margarine-like, vegetable oil spread, 20% fat, without salt",172355,sr_legacy_food,4.0,2019-04-01
4695,"Margarine-like, vegetable oil spread, 60% fat, stick, with salt",172348,sr_legacy_food,4.0,2019-04-01
4696,"Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D",171437,sr_legacy_food,4.0,2019-04-01
4697,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt",173583,sr_legacy_food,4.0,2019-04-01
4698,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt",172350,sr_legacy_food,4.0,2019-04-01
4699,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt, with added vitamin D",171041,sr_legacy_food,4.0,2019-04-01
4700,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",173582,sr_legacy_food,4.0,2019-04-01
4701,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",171038,sr_legacy_food,4.0,2019-04-01
4702,"Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D",171434,sr_legacy_food,4.0,2019-04-01
4703,"Margarine-like, vegetable oil spread, fat free, liquid, with salt",172351,sr_legacy_food,4.0,2019-04-01
4704,"Margarine-like, vegetable oil spread, fat-free, tub",172353,sr_legacy_food,4.0,2019-04-01
4705,"Margarine-like, vegetable oil spread, stick or tub, sweetened",169860,sr_legacy_food,4.0,2019-04-01
4706,"Margarine-like, vegetable oil-butter spread, reduced calorie, tub, with salt",169053,sr_legacy_food,4.0,2019-04-01
4707,"Margarine-like, vegetable oil-butter spread, tub, with salt",173580,sr_legacy_food,4.0,2019-04-01
4708,"Marmalade, orange",168819,sr_legacy_food,19.0,2019-04-01
4709,"Martha White Foods, Martha White's Buttermilk Biscuit Mix, dry",175081,sr_legacy_food,18.0,2019-04-01
4710,"Martha White Foods, Martha White's Chewy Fudge Brownie Mix, dry",175080,sr_legacy_food,18.0,2019-04-01
4711,"Mary's Gone Crackers, Original Crackers, Organic Gluten Free",168004,sr_legacy_food,18.0,2019-04-01
4712,"Mashu roots, raw (Alaska Native)",167608,sr_legacy_food,24.0,2019-04-01
4713,"Mayonnaise dressing, no cholesterol",167736,sr_legacy_food,4.0,2019-04-01
4714,"Mayonnaise, low sodium, low calorie or diet",168115,sr_legacy_food,4.0,2019-04-01
4715,"Mayonnaise, made with tofu",167695,sr_legacy_food,4.0,2019-04-01
4716,"Mayonnaise, reduced fat, with olive oil",171443,sr_legacy_food,4.0,2019-04-01
4717,"Mayonnaise, reduced-calorie or diet, cholesterol-free",168094,sr_legacy_food,4.0,2019-04-01
4718,McDONALD'S Bacon Ranch Salad with Crispy Chicken,172072,sr_legacy_food,21.0,2019-04-01
4719,"McDONALD'S, BIG BREAKFAST",172064,sr_legacy_food,21.0,2019-04-01
4720,"McDONALD'S, BIG MAC",170720,sr_legacy_food,21.0,2019-04-01
4721,"McDONALD'S, BIG MAC (without Big Mac Sauce)",172067,sr_legacy_food,21.0,2019-04-01
4722,"McDONALD'S, Bacon Egg & Cheese Biscuit",172069,sr_legacy_food,21.0,2019-04-01
4723,"McDONALD'S, Bacon Ranch Salad with Grilled Chicken",173312,sr_legacy_food,21.0,2019-04-01
4724,"McDONALD'S, Bacon Ranch Salad without chicken",172073,sr_legacy_food,21.0,2019-04-01
4725,"McDONALD'S, Bacon, Egg & Cheese McGRIDDLES",173300,sr_legacy_food,21.0,2019-04-01
4726,"McDONALD'S, Cheeseburger",170320,sr_legacy_food,21.0,2019-04-01
4727,"McDONALD'S, Chicken McNUGGETS",173297,sr_legacy_food,21.0,2019-04-01
4728,"McDONALD'S, DOUBLE QUARTER POUNDER with Cheese",172066,sr_legacy_food,21.0,2019-04-01
4729,"McDONALD'S, Deluxe Breakfast, with syrup and margarine",173309,sr_legacy_food,21.0,2019-04-01
4730,"McDONALD'S, Double Cheeseburger",172065,sr_legacy_food,21.0,2019-04-01
4731,"McDONALD'S, Egg McMUFFIN",173307,sr_legacy_food,21.0,2019-04-01
4732,"McDONALD'S, FILET-O-FISH",170319,sr_legacy_food,21.0,2019-04-01
4733,"McDONALD'S, FILET-O-FISH (without tartar sauce)",173314,sr_legacy_food,21.0,2019-04-01
4734,"McDONALD'S, Fruit 'n Yogurt Parfait",172075,sr_legacy_food,21.0,2019-04-01
4735,"McDONALD'S, Fruit 'n Yogurt Parfait (without granola)",173313,sr_legacy_food,21.0,2019-04-01
4736,"McDONALD'S, Hamburger",170717,sr_legacy_food,21.0,2019-04-01
4737,"McDONALD'S, Hash Brown",173298,sr_legacy_food,21.0,2019-04-01
4738,"McDONALD'S, Hot Caramel Sundae",173301,sr_legacy_food,21.0,2019-04-01
4739,"McDONALD'S, Hot Fudge Sundae",173302,sr_legacy_food,21.0,2019-04-01
4740,"McDONALD'S, Hotcakes (plain)",173299,sr_legacy_food,21.0,2019-04-01
4741,"McDONALD'S, Hotcakes (with 2 pats margarine & syrup)",173311,sr_legacy_food,21.0,2019-04-01
4742,"McDONALD'S, Hotcakes and Sausage",173310,sr_legacy_food,21.0,2019-04-01
4743,"McDONALD'S, McCHICKEN Sandwich",173305,sr_legacy_food,21.0,2019-04-01
4744,"McDONALD'S, McCHICKEN Sandwich (without mayonnaise)",173306,sr_legacy_food,21.0,2019-04-01
4745,"McDONALD'S, McFLURRY with M&M'S CANDIES",173303,sr_legacy_food,21.0,2019-04-01
4746,"McDONALD'S, McFLURRY with OREO cookies",173304,sr_legacy_food,21.0,2019-04-01
4747,"McDONALD'S, QUARTER POUNDER",170321,sr_legacy_food,21.0,2019-04-01
4748,"McDONALD'S, QUARTER POUNDER with Cheese",170719,sr_legacy_food,21.0,2019-04-01
4749,"McDONALD'S, RANCH SNACK WRAP, Crispy",170777,sr_legacy_food,21.0,2019-04-01
4750,"McDONALD'S, RANCH SNACK WRAP, Grilled",170778,sr_legacy_food,21.0,2019-04-01
4751,"McDONALD'S, Sausage Biscuit",172070,sr_legacy_food,21.0,2019-04-01
4752,"McDONALD'S, Sausage Biscuit with Egg",172071,sr_legacy_food,21.0,2019-04-01
4753,"McDONALD'S, Sausage Burrito",172063,sr_legacy_food,21.0,2019-04-01
4754,"McDONALD'S, Sausage McGRIDDLES",172059,sr_legacy_food,21.0,2019-04-01
4755,"McDONALD'S, Sausage McMUFFIN",173308,sr_legacy_food,21.0,2019-04-01
4756,"McDONALD'S, Sausage McMUFFIN with Egg",172068,sr_legacy_food,21.0,2019-04-01
4757,"McDONALD'S, Sausage, Egg & Cheese McGRIDDLES",172060,sr_legacy_food,21.0,2019-04-01
4758,"McDONALD'S, Side Salad",172074,sr_legacy_food,21.0,2019-04-01
4759,"McDONALD'S, Southern Style Chicken Biscuit",170776,sr_legacy_food,21.0,2019-04-01
4760,"McDONALD'S, Strawberry Sundae",172062,sr_legacy_food,21.0,2019-04-01
4761,"McDONALD'S, Vanilla Reduced Fat Ice Cream Cone",172061,sr_legacy_food,21.0,2019-04-01
4762,"McDONALD'S, french fries",170721,sr_legacy_food,21.0,2019-04-01
4763,"Mckee Baking, Little Debbie Nutty Bars, Wafers with Peanut Butter, Chocolate Covered",173257,sr_legacy_food,18.0,2019-04-01
4764,Meat extender,174268,sr_legacy_food,16.0,2019-04-01
4765,"Meatballs, frozen, Italian style",171638,sr_legacy_food,7.0,2019-04-01
4766,"Meatballs, meatless",169067,sr_legacy_food,16.0,2019-04-01
4767,"Melon balls, frozen",169912,sr_legacy_food,9.0,2019-04-01
4768,"Melon, banana (Navajo)",167629,sr_legacy_food,24.0,2019-04-01
4769,"Melons, cantaloupe, raw",169092,sr_legacy_food,9.0,2019-04-01
4770,"Melons, casaba, raw",169093,sr_legacy_food,9.0,2019-04-01
4771,"Melons, honeydew, raw",169911,sr_legacy_food,9.0,2019-04-01
4772,Milk and cereal bar,174650,sr_legacy_food,23.0,2019-04-01
4773,"Milk dessert bar, frozen, made from lowfat milk",170890,sr_legacy_food,1.0,2019-04-01
4774,"Milk dessert, frozen, milk-fat free, chocolate",167686,sr_legacy_food,19.0,2019-04-01
4775,"Milk shakes, thick chocolate",170883,sr_legacy_food,1.0,2019-04-01
4776,"Milk shakes, thick vanilla",170884,sr_legacy_food,1.0,2019-04-01
4777,"Milk substitutes, fluid, with lauric acid oil",171264,sr_legacy_food,1.0,2019-04-01
4778,"Milk, buttermilk, dried",171274,sr_legacy_food,1.0,2019-04-01
4779,"Milk, buttermilk, fluid, cultured, lowfat",170874,sr_legacy_food,1.0,2019-04-01
4780,"Milk, buttermilk, fluid, cultured, reduced fat",167697,sr_legacy_food,1.0,2019-04-01
4781,"Milk, buttermilk, fluid, whole",172225,sr_legacy_food,1.0,2019-04-01
4782,"Milk, canned, condensed, sweetened",171275,sr_legacy_food,1.0,2019-04-01
4783,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",170878,sr_legacy_food,1.0,2019-04-01
4784,"Milk, canned, evaporated, with added vitamin A",172194,sr_legacy_food,1.0,2019-04-01
4785,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",171276,sr_legacy_food,1.0,2019-04-01
4786,"Milk, chocolate beverage, hot cocoa, homemade",171277,sr_legacy_food,1.0,2019-04-01
4787,"Milk, chocolate, fat free, with added vitamin A and vitamin D",171303,sr_legacy_food,1.0,2019-04-01
4788,"Milk, chocolate, fluid, commercial, reduced fat, with added calcium",173450,sr_legacy_food,1.0,2019-04-01
4789,"Milk, chocolate, fluid, commercial, reduced fat, with added vitamin A and vitamin D",170880,sr_legacy_food,1.0,2019-04-01
4790,"Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D",170879,sr_legacy_food,1.0,2019-04-01
4791,"Milk, chocolate, lowfat, reduced sugar",170910,sr_legacy_food,1.0,2019-04-01
4792,"Milk, chocolate, lowfat, with added vitamin A and vitamin D",170881,sr_legacy_food,1.0,2019-04-01
4793,"Milk, dry, nonfat, calcium reduced",171273,sr_legacy_food,1.0,2019-04-01
4794,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",171272,sr_legacy_food,1.0,2019-04-01
4795,"Milk, dry, nonfat, instant, without added vitamin A and vitamin D",172196,sr_legacy_food,1.0,2019-04-01
4796,"Milk, dry, nonfat, regular, with added vitamin A and vitamin D",172195,sr_legacy_food,1.0,2019-04-01
4797,"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",170877,sr_legacy_food,1.0,2019-04-01
4798,"Milk, dry, whole, with added vitamin D",170876,sr_legacy_food,1.0,2019-04-01
4799,"Milk, dry, whole, without added vitamin D",173454,sr_legacy_food,1.0,2019-04-01
4800,"Milk, evaporated, 2% fat, with added vitamin A and vitamin D",171302,sr_legacy_food,1.0,2019-04-01
4801,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",170861,sr_legacy_food,1.0,2019-04-01
4802,"Milk, filled, fluid, with lauric acid oil",170862,sr_legacy_food,1.0,2019-04-01
4803,"Milk, fluid, 1% fat, without added vitamin A and vitamin D",173441,sr_legacy_food,1.0,2019-04-01
4804,"Milk, fluid, nonfat, calcium fortified (fat free or skim)",169868,sr_legacy_food,1.0,2019-04-01
4805,"Milk, goat, fluid, with added vitamin D",171278,sr_legacy_food,1.0,2019-04-01
4806,"Milk, human, mature, fluid (For Reference Only)",171279,sr_legacy_food,1.0,2019-04-01
4807,"Milk, imitation, non-soy",167730,sr_legacy_food,1.0,2019-04-01
4808,"Milk, indian buffalo, fluid",171280,sr_legacy_food,1.0,2019-04-01
4809,"Milk, low sodium, fluid",170875,sr_legacy_food,1.0,2019-04-01
4810,"Milk, lowfat, fluid, 1% milkfat, protein fortified, with added vitamin A and vitamin D",171268,sr_legacy_food,1.0,2019-04-01
4811,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",170873,sr_legacy_food,1.0,2019-04-01
4812,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",170872,sr_legacy_food,1.0,2019-04-01
4813,"Milk, nonfat, fluid, protein fortified, with added vitamin A and vitamin D (fat free and skim)",171271,sr_legacy_food,1.0,2019-04-01
4814,"Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)",171270,sr_legacy_food,1.0,2019-04-01
4815,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",171269,sr_legacy_food,1.0,2019-04-01
4816,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",173432,sr_legacy_food,1.0,2019-04-01
4817,"Milk, producer, fluid, 3.7% milkfat",171266,sr_legacy_food,1.0,2019-04-01
4818,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",170871,sr_legacy_food,1.0,2019-04-01
4819,"Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids and vitamin A and vitamin D",170870,sr_legacy_food,1.0,2019-04-01
4820,"Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids, without added vitamin A",172193,sr_legacy_food,1.0,2019-04-01
4821,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",171267,sr_legacy_food,1.0,2019-04-01
4822,"Milk, reduced fat, fluid, 2% milkfat, without added vitamin A and vitamin D",172205,sr_legacy_food,1.0,2019-04-01
4823,"Milk, sheep, fluid",170882,sr_legacy_food,1.0,2019-04-01
4824,"Milk, whole, 3.25% milkfat, with added vitamin D",171265,sr_legacy_food,1.0,2019-04-01
4825,"Milk, whole, 3.25% milkfat, without added vitamin A and vitamin D",172217,sr_legacy_food,1.0,2019-04-01
4826,Millet flour,172023,sr_legacy_food,20.0,2019-04-01
4827,"Millet, cooked",168871,sr_legacy_food,20.0,2019-04-01
4828,"Millet, puffed",167724,sr_legacy_food,8.0,2019-04-01
4829,"Millet, raw",169702,sr_legacy_food,20.0,2019-04-01
4830,Miso,172442,sr_legacy_food,16.0,2019-04-01
4831,"Mission Foods, Mission Flour Tortillas, Soft Taco, 8 inch",175082,sr_legacy_food,18.0,2019-04-01
4832,Molasses,168820,sr_legacy_food,19.0,2019-04-01
4833,"Mollusks, abalone, mixed species, cooked, fried",174213,sr_legacy_food,15.0,2019-04-01
4834,"Mollusks, abalone, mixed species, raw",174212,sr_legacy_food,15.0,2019-04-01
4835,"Mollusks, clam, mixed species, canned, drained solids",171976,sr_legacy_food,15.0,2019-04-01
4836,"Mollusks, clam, mixed species, canned, liquid",171977,sr_legacy_food,15.0,2019-04-01
4837,"Mollusks, clam, mixed species, cooked, breaded and fried",171974,sr_legacy_food,15.0,2019-04-01
4838,"Mollusks, clam, mixed species, cooked, moist heat",171975,sr_legacy_food,15.0,2019-04-01
4839,"Mollusks, clam, mixed species, raw",174214,sr_legacy_food,15.0,2019-04-01
4840,"Mollusks, conch, baked or broiled",173720,sr_legacy_food,15.0,2019-04-01
4841,"Mollusks, cuttlefish, mixed species, cooked, moist heat",172010,sr_legacy_food,15.0,2019-04-01
4842,"Mollusks, cuttlefish, mixed species, raw",174215,sr_legacy_food,15.0,2019-04-01
4843,"Mollusks, mussel, blue, cooked, moist heat",174217,sr_legacy_food,15.0,2019-04-01
4844,"Mollusks, mussel, blue, raw",174216,sr_legacy_food,15.0,2019-04-01
4845,"Mollusks, octopus, common, cooked, moist heat",174249,sr_legacy_food,15.0,2019-04-01
4846,"Mollusks, octopus, common, raw",174218,sr_legacy_food,15.0,2019-04-01
4847,"Mollusks, oyster, Pacific, cooked, moist heat",174250,sr_legacy_food,15.0,2019-04-01
4848,"Mollusks, oyster, Pacific, raw",174219,sr_legacy_food,15.0,2019-04-01
4849,"Mollusks, oyster, eastern, canned",171981,sr_legacy_food,15.0,2019-04-01
4850,"Mollusks, oyster, eastern, cooked, breaded and fried",171979,sr_legacy_food,15.0,2019-04-01
4851,"Mollusks, oyster, eastern, farmed, cooked, dry heat",175173,sr_legacy_food,15.0,2019-04-01
4852,"Mollusks, oyster, eastern, farmed, raw",175172,sr_legacy_food,15.0,2019-04-01
4853,"Mollusks, oyster, eastern, wild, cooked, dry heat",175171,sr_legacy_food,15.0,2019-04-01
4854,"Mollusks, oyster, eastern, wild, cooked, moist heat",171980,sr_legacy_food,15.0,2019-04-01
4855,"Mollusks, oyster, eastern, wild, raw",171978,sr_legacy_food,15.0,2019-04-01
4856,"Mollusks, scallop, (bay and sea), cooked, steamed",167742,sr_legacy_food,15.0,2019-04-01
4857,"Mollusks, scallop, mixed species, cooked, breaded and fried",174221,sr_legacy_food,15.0,2019-04-01
4858,"Mollusks, scallop, mixed species, imitation, made from surimi",174222,sr_legacy_food,15.0,2019-04-01
4859,"Mollusks, scallop, mixed species, raw",174220,sr_legacy_food,15.0,2019-04-01
4860,"Mollusks, snail, raw",167744,sr_legacy_food,15.0,2019-04-01
4861,"Mollusks, squid, mixed species, cooked, fried",171982,sr_legacy_food,15.0,2019-04-01
4862,"Mollusks, squid, mixed species, raw",174223,sr_legacy_food,15.0,2019-04-01
4863,"Mollusks, whelk, unspecified, cooked, moist heat",171984,sr_legacy_food,15.0,2019-04-01
4864,"Mollusks, whelk, unspecified, raw",171983,sr_legacy_food,15.0,2019-04-01
4865,"Moose, liver, braised (Alaska Native)",167609,sr_legacy_food,24.0,2019-04-01
4866,"Moose, meat, raw (Alaska Native)",167607,sr_legacy_food,24.0,2019-04-01
4867,"Mortadella, beef, pork",174573,sr_legacy_food,7.0,2019-04-01
4868,"Mothbeans, mature seeds, cooked, boiled, with salt",173805,sr_legacy_food,16.0,2019-04-01
4869,"Mothbeans, mature seeds, cooked, boiled, without salt",172426,sr_legacy_food,16.0,2019-04-01
4870,"Mothbeans, mature seeds, raw",172425,sr_legacy_food,16.0,2019-04-01
4871,"Mother's loaf, pork",172932,sr_legacy_food,7.0,2019-04-01
4872,"Mountain yam, hawaii, cooked, steamed, with salt",168552,sr_legacy_food,11.0,2019-04-01
4873,"Mountain yam, hawaii, cooked, steamed, without salt",168433,sr_legacy_food,11.0,2019-04-01
4874,"Mountain yam, hawaii, raw",168432,sr_legacy_food,11.0,2019-04-01
4875,"Mouse nuts, roots (Alaska Native)",168017,sr_legacy_food,24.0,2019-04-01
4876,"Mouse nuts, seedlings (Alaska Native)",168018,sr_legacy_food,24.0,2019-04-01
4877,"Muffin, blueberry, commercially prepared, low-fat",167929,sr_legacy_food,18.0,2019-04-01
4878,"Muffins, English, mixed-grain (includes granola)",174996,sr_legacy_food,18.0,2019-04-01
4879,"Muffins, English, plain, enriched, with ca prop (includes sourdough)",174994,sr_legacy_food,18.0,2019-04-01
4880,"Muffins, English, plain, toasted, enriched, with calcium propionate (includes sourdough)",174995,sr_legacy_food,18.0,2019-04-01
4881,"Muffins, English, raisin-cinnamon (includes apple-cinnamon)",174997,sr_legacy_food,18.0,2019-04-01
4882,"Muffins, English, raisin-cinnamon, toasted (includes apple-cinnamon)",172760,sr_legacy_food,18.0,2019-04-01
4883,"Muffins, English, wheat",172761,sr_legacy_food,18.0,2019-04-01
4884,"Muffins, English, whole-wheat",172762,sr_legacy_food,18.0,2019-04-01
4885,"Muffins, blueberry, commercially prepared (Includes mini-muffins)",172765,sr_legacy_food,18.0,2019-04-01
4886,"Muffins, blueberry, dry mix",172766,sr_legacy_food,18.0,2019-04-01
4887,"Muffins, blueberry, prepared from recipe, made with low fat (2%) milk",172768,sr_legacy_food,18.0,2019-04-01
4888,"Muffins, blueberry, toaster-type",172767,sr_legacy_food,18.0,2019-04-01
4889,"Muffins, blueberry, toaster-type, toasted",175045,sr_legacy_food,18.0,2019-04-01
4890,"Muffins, corn, commercially prepared",175002,sr_legacy_food,18.0,2019-04-01
4891,"Muffins, corn, dry mix, prepared",175003,sr_legacy_food,18.0,2019-04-01
4892,"Muffins, corn, prepared from recipe, made with low fat (2%) milk",175005,sr_legacy_food,18.0,2019-04-01
4893,"Muffins, corn, toaster-type",175004,sr_legacy_food,18.0,2019-04-01
4894,"Muffins, oat bran",172769,sr_legacy_food,18.0,2019-04-01
4895,"Muffins, plain, prepared from recipe, made with low fat (2%) milk",172764,sr_legacy_food,18.0,2019-04-01
4896,"Muffins, wheat bran, dry mix",172770,sr_legacy_food,18.0,2019-04-01
4897,"Muffins, wheat bran, toaster-type with raisins, toasted",175046,sr_legacy_food,18.0,2019-04-01
4898,"Mulberries, raw",169913,sr_legacy_food,9.0,2019-04-01
